Mahesh Kaushik Stock Market Data Bank  Updated Till Sept 2024,,,,,,,,,,,,,,,,,,,,,,
BSE Code,Company Name          ,Sector,Face Value,Total Equity Capital,Total Share Cr.,Book Value,Sales in Cr.,Net Sale Par Share,Net Profit Cr.,EPS,Dividend Rupees,D/E ratio,RONW %,Promoters %,Pledged %,Institutional %,Market Cap,Price ,52 Week High,52 Week Low,52 Week High/ Low Ratio,Entprise Value
531978,Ambika Cotton Mills Ltd.,Textile - Spinning,10,5.72,0.57,1537.86,823.46,1439.62,62.98,110.01,35,0.1,7.52,50.17,0,0.46,1021.83,1773.2,2160,1400,1.54,886.96
526439,Ambitious Plastomac Company Ltd.,Trading,10,5.81,0.58,-1.26,5.96,10.26,0.06,0.1,0,-1.09,0,24.7,0,0,4.91,8.65,9.36,4.7,1.99,5.65
500425,Ambuja Cements Ltd.,Cement & Construction Materials,2,439.54,219.77,186.41,33159.64,150.88,4715.11,10.62,2,0,8.09,70.33,0,22.84,152639.77,609,706.85,404,1.75,143843.16
530133,Amco India Ltd.,Plastic Products,10,4.11,0.41,87.77,103.59,252.04,0.82,2.01,0,0.43,1.65,65.55,0,2.43,33.83,79.98,96.31,48.65,1.98,42.71
532828,AMD Industries Ltd.,Plastic Products,10,19.17,1.92,83.41,190.69,99.47,5.65,-0.87,0,0.65,12.89,66.69,0,0.03,146.24,73.82,97.84,52,1.88,232.25
531681,Amerise Biosciences Ltd.,Finance - Investment,1,6.61,6.61,0.81,0.04,0.01,-0.15,-0.02,0,0.02,-2.13,0,0,0,5.55,0.8,0.93,0.54,1.72,5.53
513117,Amforge Industries Ltd.,Trading,2,2.88,1.44,8.92,0.29,0.20,-5.3,-0.19,0,0.06,-2.14,56.96,0,0.17,16.44,11.42,16.4,5.89,2.78,16.66
543349,AMI Organics Ltd.,Pharmaceuticals & Drugs,10,36.88,3.69,289.69,717.47,194.54,48.71,11.85,3,0.3,6.94,35.98,0,27.73,6478.21,1528,1592.85,1005.05,1.58,6649
541771,Amin Tannery Ltd.,Leather,1,10.8,10.80,1.16,47.09,4.36,0.36,0.03,0,2.36,3.05,58.78,29.88,0,26.56,2.38,3.09,1.96,1.58,54.83
506248,Amines & Plasticizers Ltd.,Chemicals,2,11,5.50,41.12,647.01,117.64,39.83,7.14,0.5,0.47,12.14,73.17,0,0,1782.37,315.8,359,109.8,3.27,1830.64
531300,Amit International Ltd.,Trading,10,18.95,1.90,10.35,0,0.00,0.07,0.04,0,0,0.16,17.49,0,0,7.2,3.62,6.09,2.72,2.24,6.67
500343,AMJ Land Holdings Ltd.,Construction - Real Estate,2,8.2,4.10,39.22,56.46,13.77,11.04,2.61,0.2,0,7.4,65.9,0,0.15,221.36,52.69,65.35,29.25,2.23,221.2
535719,AMPVOLTS Ltd.,IT - Software,10,14.8,1.48,10.81,1.02,0.69,-2.1,-1.42,0,1.28,-10.16,54.3,0,0.05,130.52,49.46,93.77,34.26,2.74,123.95
526241,Amrapali Industries Ltd.,Trading,5,25.71,5.14,6.15,27300.89,5309.39,0.9,0.17,0,3.1,2.4,73.43,0,0,86.32,16.42,19.98,10.55,1.89,148.38
531991,Amraworld Agrico Ltd.,Trading,1,12.03,12.03,1.17,0.57,0.05,0.43,0.04,0,0,-1.05,0,0,0,13.47,1.12,1.69,0.71,2.38,13.43
590006,Amrutanjan Health Care Ltd.,Pharmaceuticals & Drugs,1,2.89,2.89,101.52,234.59,81.17,21.14,15.56,4.6,0,15.54,50.59,0,8.87,2330.05,784.95,861.4,556.05,1.55,2303.44
540066,AMS Polymers Ltd.,Trading,10,3.3,0.33,12.58,83.72,253.70,0.61,1.84,0,2.41,14.97,30.66,0,0,8.51,25.77,25.77,25.77,1.00,19.34
501630,Anand Projects Ltd.,Engineering - Construction,10,0.93,0.09,417.31,1.2,12.90,-29.75,-318.53,0,0,11,74.97,0,0.49,2.29,24.48,24.48,22.21,1.10,1.82
543415,Anand Rathi Wealth Ltd.,Finance - Others,5,20.91,4.18,141.55,724.32,173.20,225.82,52.94,14,0.01,37.54,48.09,0.01,13.35,16150.63,3843.75,4298.9,1466.95,2.93,16138.9
542721,Anand Rayons Ltd.,Trading,10,14.98,1.50,24.54,344.25,229.81,3.13,2.09,0,0.8,9.03,70.72,0,0,77.68,49,64.99,33.03,1.97,91.64
515055,Anant Raj Ltd.,Construction - Real Estate,2,68.38,34.19,100.81,1483.3,43.38,264.54,3.8,0.73,0.17,4.22,60,0,19.63,22711.8,678.05,679.5,209.95,3.24,23083.18
532141,Andhra Cements Ltd.,Cement & Construction Materials,10,92.17,9.22,29.64,268.11,29.09,-65.61,-7.12,0,2.27,-20.12,90,23.75,0.34,822.82,87.86,139,76.38,1.82,1471.05
502330,Andhra Paper Ltd.,Paper & Paper Products,2,39.77,19.89,96.6,1800.58,90.55,339.74,85.43,10,0.06,19.55,72.31,0,4.91,2131.67,104.95,675,104.5,6.46,2213.47
500012,Andhra Petrochemicals Ltd.,Chemicals,10,84.97,8.50,67.27,788.67,92.82,63.41,7.46,2,0,11.95,45.04,0,1.26,844.62,97.2,126.9,73,1.74,530.33
526173,Andrew Yule & Company Ltd.,Tea/Coffee,2,97.79,48.90,2.29,309.85,6.34,-64.23,-1.3,0,0.54,0.63,89.25,0,2.21,2283.89,45.23,68.88,29.4,2.34,2358.82
531252,Aneri Fincap Ltd.,Finance - Investment,10,3.01,0.30,-145.86,0.98,3.26,-34.02,-112.91,0,-3.26,0,38.04,0,0,1.94,6.45,7.56,4.04,1.87,34.39
540694,ANG Lifesciences India Ltd.,Pharmaceuticals & Drugs,10,13.06,1.31,56.9,146.11,111.88,-10.14,-6.62,0,0.62,-0.78,70.6,31.68,0,70.97,52,86.06,44.49,1.93,121.24
543235,Angel One Ltd.,Finance - Stock Broking,10,84.01,8.40,523.14,4271.68,508.47,1125.53,134.88,34.65,0.91,45.56,35.63,0,29.38,23562.17,2545.4,3900.35,1805.8,2.16,16712.15
519383,Anik Industries Ltd.,Consumer Food,10,27.75,2.78,111.7,100.6,36.25,0.3,0.11,0,0.11,1.82,37.81,0,6.62,243.68,86.05,96,33.25,2.89,249.38
531878,Anjani Finance Ltd.,Finance - NBFC,10,10.14,1.01,14.53,0.86,0.85,0.48,0.48,0,0.49,12.61,52.75,0,0,13.65,13.69,20.15,8.2,2.46,9.52
511153,Anjani Foods Ltd.,Consumer Food,2,5.59,2.80,5.35,51.59,18.46,1.23,0.51,0,0.59,8.98,75,0,0.01,108.33,38.03,52.41,27,1.94,116.13
518091,Anjani Portland Cement Ltd.,Cement & Construction Materials,10,29.37,2.94,136.54,623.9,212.43,-39.32,-3.99,0,0.88,-2.81,75,0,0.1,503.04,175.95,231,155,1.49,860.96
531223,Anjani Synthetics Ltd.,Textile,10,14.75,1.48,56.26,254.24,172.37,4.26,2.89,0,0.64,4.53,73.84,0,0,60.64,40.51,53.45,28,1.91,104.21
531673,Anka India Ltd.,Plastic Products,10,9.98,1.00,7.8,1.45,1.45,-0.77,0.42,0,1.87,-7.16,50.35,0,0,22.45,14.91,20.48,9.25,2.21,28.34
532870,Ankit Metal & Power Ltd.,Steel & Iron Products,10,141.11,14.11,-78.58,1147.69,81.33,-193.34,-7,0,-1.25,0,71.02,71.02,0,50.94,3.61,6.11,3.46,1.77,1154.75
542437,Anmol India Ltd.,Trading,10,56.91,5.69,18.32,1501.24,263.79,20.9,3.67,0,3.73,26.75,57.08,19.22,0,179.96,30.99,68,30.1,2.26,115.16
530799,Anna Infrastructures Ltd.,Construction - Real Estate,10,3.8,0.38,26.76,1.68,4.42,0.6,1.57,0,0.01,2.42,73.19,0,0,16.19,41.75,57.23,9.51,6.02,15.77
531406,ANS Industries Ltd.,Consumer Food,10,9.26,0.93,5.32,0,0.00,-0.38,-0.41,0,0.29,-25.73,52.99,0,1.77,12.55,12.89,16.17,6.84,2.36,13.92
523007,Ansal Buildwell Ltd.,Construction - Real Estate,10,7.38,0.74,165.54,41.37,56.06,9.63,12.34,0,0.27,-0.96,54.82,0,0.02,144.24,198,231,76.05,3.04,153.56
507828,Ansal Housing Ltd.,Construction - Real Estate,10,69.64,6.96,20.59,464.82,66.75,7.93,0.54,0,3.7,-46.57,24.99,0,0,162.11,22.82,26.82,6.61,4.06,509.44
500013,Ansal Properties & Infrastructure Ltd.,Construction - Real Estate,5,78.7,15.74,-12.22,597.51,37.96,-46.47,0.31,0,-1.28,0,48.77,35.3,1.99,212.18,14.15,15.05,8.37,1.80,392.91
543254,Antony Waste Handling Cell Ltd.,Environmental Services,5,14.18,2.84,74.76,872.89,307.79,99.89,2.22,0,0.13,6.5,46.07,0.16,15.94,2014.7,686.45,902.25,316,2.86,2038.88
506260,Anuh Pharma Ltd.,Pharmaceuticals & Drugs,5,25.06,5.01,60.01,647,129.09,60.06,11.98,2.5,0.01,22.56,69.92,0,0.03,1040.83,203.95,265,124.5,2.13,1033.17
530109,Anupam Finserv Ltd.,Finance - NBFC,1,11.56,11.56,1.36,3.17,0.27,0.94,0.08,0,0.15,6.21,29.33,0,0.02,24.05,2.08,3.2,1.61,1.99,25.86
543275,Anupam Rasayan India Ltd.,Chemicals,10,109.79,10.98,240.68,1475.07,134.35,167.43,10.68,1.25,0.38,4.7,61.23,6.6,9.71,8326.57,749.7,1107.45,721.65,1.53,9064.37
542865,Anuroop Packaging Ltd.,Packaging,10,10.66,1.07,15.66,27.85,26.13,4.08,1.13,0,0.25,7.52,49.94,0,0,40.22,37.4,42.3,15.7,2.69,44.21
532259,Apar Industries Ltd.,Electric Equipment,10,40.17,4.02,968.74,16152.98,4021.16,825.72,204.95,51,0.11,28.61,57.77,0,31.24,40166.51,9628.9,10620,4550,2.33,39947.06
523694,Apcotex Industries Ltd.,Rubber  Products,2,10.37,5.19,103.49,296.46,57.18,38.53,10.39,5.5,0.35,10.8,58.23,0,1.11,2232.7,429.45,562.6,383,1.47,2391.23
544111,Apeejay Surrendra Park Hotels Ltd.,"Hotel, Resort & Restaurants",1,21.34,21.34,55.83,578.97,27.13,68.77,3.08,0,1.23,-5.73,68.14,0,19.85,3609.23,166.35,234.5,146.25,1.60,3586.07
540692,Apex Frozen Foods Ltd.,Aquaculture,10,31.25,3.13,160.27,804.1,257.31,14.6,4.67,2,0.18,7.49,72.62,0,1.49,782.97,249.05,324.25,171.2,1.89,880
506166,Apis India Ltd.,Agriculture,10,5.51,0.55,222.29,316.11,573.70,21.63,40.5,0,0.73,8.29,74.72,0,0,140.15,254.35,254.35,82.13,3.10,199.08
533758,APL Apollo Tubes Ltd.,Steel & Iron Products,2,55.51,27.76,107.44,18118.8,652.81,732.44,16.35,5.5,0.05,16.62,28.33,0,46.45,39880.28,1425,1789,1306,1.37,39937.34
517096,Aplab Ltd.,Electric Equipment,10,11.09,1.11,-10.18,71.1,64.11,-17.57,0.72,0,-2.54,0,63.28,0,0.02,95.15,82.48,127,57.05,2.23,119.21
523537,APM Industries Ltd.,Textile - Spinning,2,4.32,2.16,78.64,276.09,127.82,12.76,1.93,0.5,0.14,13.31,64.19,0,0,124.07,57.55,91.98,47.8,1.92,152.16
512437,Apollo Finvest (India) Ltd.,Finance - Investment,10,3.73,0.37,167.37,19.97,53.54,8.01,21.47,0,0,21.47,70.71,0,0.35,335.87,852.2,1359.9,484,2.81,329.86
508869,Apollo Hospitals Enterprise Ltd.,Hospital & Healthcare Services,5,71.9,14.38,553.79,19059.2,1325.40,917,70.27,16,0.25,13.81,29.33,4.72,65.29,101128.06,7048,7148,4727,1.51,102741.56
540879,Apollo Micro Systems Ltd.,Electronics - Components,1,28.24,28.24,18.69,371.63,13.16,31.11,1.12,0,0.42,5.8,55.12,9.62,7.42,3368.32,106.05,161.75,53.5,3.02,3538.75
531761,Apollo Pipes Ltd.,Plastic Products,10,39.35,3.94,168,986.95,250.81,42.82,10.78,1,0.12,8.8,45.9,0,21.33,2556.66,604.7,798.85,539.1,1.48,2597.66
500877,Apollo Tyres Ltd.,Tyres & Allied,1,63.51,63.51,167.35,25377.72,399.59,1721.5,18.17,6,0.3,11.52,37.36,0.43,41.16,32456.84,518.6,567.9,365.5,1.55,35134
539545,Apoorva Leasing Finance And Investment Company Ltd.,Finance - Investment,10,19.98,2.00,72.7,3.68,1.84,1.96,0.97,0,0.01,1.4,52.66,0,0,75.88,37.99,39.7,19.02,2.09,75.3
506979,APT Packaging Ltd.,Plastic Products,10,5.26,0.53,-10.56,12.71,24.16,-2.52,-4.8,0,-7.72,0,72.72,0,0.25,41.66,81.52,80.98,25.46,3.18,62.95
532475,Aptech Ltd.,IT - Education,10,57.99,5.80,48.4,436.81,75.33,29.04,5.54,4.5,0,23.42,47.36,0,3.67,1304.3,218.45,299.65,199.85,1.50,1291.15
543335,Aptus Value Housing Finance India Ltd.,Finance - Housing,2,99.78,49.89,70.62,1365.18,27.36,611.89,9.63,4.5,1.17,14.78,54.08,0,31.96,16894.68,347.35,388.1,271.65,1.43,20606.38
512344,Aravali Securities & Finance Ltd.,Finance - Investment,10,15.15,1.52,-0.5,0,0.00,-0.44,-0.29,0,-5.82,0,54.56,0,0.09,7.44,4.91,7.89,3.2,2.47,10.68
540135,ARC Finance Ltd.,Finance - NBFC,1,50.49,50.49,1.07,9.24,0.18,0.27,0.01,0,0.29,0.64,12.02,0,0,116.64,2.42,2.31,0.67,3.45,132.42
520121,Arcee Industries Ltd.,Plastic Products,10,5.14,0.51,6.92,1.07,2.08,-0.72,-1.41,0,0.07,-24.33,24.58,0,0,3.21,6.3,7.65,5.17,1.48,3.42
543657,Archean Chemical Industries Ltd.,Chemicals,2,24.68,12.34,142.02,1330.09,107.79,318.97,26.12,3,0,20.6,53.45,2.43,30.57,8680.98,700,838.2,510.3,1.64,8637.89
543231,Archidply Decor Ltd.,Wood & Wood Products,10,5.57,0.56,90.79,47.26,84.85,0.03,0.05,0,0.31,1.45,72.96,0,0,72.33,123.5,146.75,71.28,2.06,90.64
532994,Archidply Industries Ltd.,Wood & Wood Products,10,19.87,1.99,57.5,435.67,219.26,7.1,3.67,0,0.63,6.77,69.89,0,0,264.6,135,152.85,65.11,2.35,334.25
532212,Archies Ltd.,Retailing,2,6.76,3.38,25.58,117.9,34.88,8.17,-2.43,0,0.19,2.27,62.25,0,0.52,101.37,29.21,42.14,21.96,1.92,129.05
524640,Archit Organosys Ltd.,Chemicals,10,20.52,2.05,31.75,113.19,55.16,3.28,1.63,0,0.4,5.3,64.65,0,0,100.96,50.7,63.65,35.1,1.81,122.4
543993,ARCL Organics Ltd.,Chemicals,10,8,0.80,83.63,190.72,238.40,11.3,13.38,0,0.45,18.15,69.22,0,0.75,88.4,110.5,110.5,16.53,6.68,106.93
526851,Arex Industries Ltd.,Textile,10,3.96,0.40,81.95,51.01,128.81,2.54,6.42,0,0.61,2.44,70.53,29.82,0,71.91,185.35,244,106.6,2.29,82.19
539151,Arfin India Ltd.,Aluminium & Aluminium Products,1,15.89,15.89,8.98,535.16,33.68,8.22,0.52,0,1.25,8.95,69.79,0,2.48,656.84,38.3,62.7,35,1.79,774.14
532935,Aries Agro Ltd.,Fertilizers,10,13,1.30,196.67,519.43,399.56,18.4,16.77,1,0.25,9.18,52.66,0,3.08,375.96,272.55,342.35,157.9,2.17,433.26
530267,Arigato Universe Ltd.,Engineering - Industrial Equipments,10,6.1,0.61,17.26,1.71,2.80,0.24,0.39,0,0,0.44,65.24,0,0,54.8,88.11,99.3,20.74,4.79,54.44
511605,Arihant Capital Markets Ltd.,Finance - Stock Broking,1,10.41,10.41,29.83,235.14,22.59,68.41,6.32,0.5,0.32,25.04,69.81,0.1,0.17,1137.02,110.67,123.5,48.9,2.53,834.01
531381,Arihant Foundations & Housing Ltd.,Construction - Real Estate,10,8.6,0.86,203.03,124.08,144.28,12.71,3.76,0,0.82,0.69,42.87,0,0,350.41,427.8,426.65,46.55,9.17,433.62
506194,Arihant Superstructures Ltd.,Construction - Real Estate,10,50.57,5.06,48.3,504.44,99.75,63.62,4.53,1.2,1.07,12.22,74.71,0,0.03,1464.27,358.55,416.65,157.75,2.64,1674.85
531017,ArihantS Securities Ltd.,Finance - Investment,10,5,0.50,80.31,0.26,0.52,1.04,2.07,0,0,2.71,46.81,0,0,12.95,29,33.95,13.5,2.51,12.63
531677,Aris International Ltd.,IT - Software,10,1.5,0.15,3.89,0.35,2.33,0.13,0.85,0,0.16,-308.19,74.94,0,0,9.06,60.37,60.37,40.9,1.48,8.91
531179,Arman Financial Services Ltd.,Finance - NBFC,10,10.48,1.05,516.18,661.46,631.16,173.57,36.17,0,0.55,10.01,22.09,0,11.34,1872.12,1770.25,2676.1,1600,1.67,2023.81
538556,Arman Holdings Ltd.,Trading,10,5.21,0.52,11.49,4.39,8.43,0.02,0.04,0,0,0.3,24.93,0,0,39.24,78.97,94.4,52.4,1.80,39.16
537069,Arnold Holdings Ltd.,Finance - NBFC,10,23.77,2.38,25.1,208.2,87.59,8.82,3.71,0,1.23,6.62,20.28,0,1.24,119.35,50,56.5,16.9,3.34,170.51
513729,Aro Granite Industries Ltd.,Ceramics/Marble/Granite/Sanitaryware,10,15.3,1.53,126,155.09,101.37,1.31,0.86,0,0.98,0.69,41.08,0,0.03,90.18,56.38,67.95,41.49,1.64,270.22
531560,Aroma Enterprises (India) Ltd.,Finance - Investment,10,4.94,0.49,-4.13,0,0.00,-0.29,-0.59,0,-3.42,0,69.19,0,0,13.57,28.5,30,28.5,1.05,19.44
516064,Arrow Greentech Ltd.,Packaging,10,15.09,1.51,97.5,148.51,98.42,29.33,26.04,0,0,36.72,68.6,0,0.21,1309.86,829.5,1039,301.05,3.45,1295.53
506074,Arshiya Ltd.,Logistics,2,52.7,26.35,22.47,142.58,5.41,-156.85,-6.89,0,0.82,-22.14,14.37,14.37,1.13,121.46,4.61,9.62,3.46,2.78,721.72
533163,ARSS Infrastructure Projects Ltd.,Engineering - Construction,10,22.74,2.27,-67.61,320.87,141.10,-35.35,-15.54,0,-13.64,0,46.7,11.64,0,44.5,19.38,26.67,17.35,1.54,1600.98
531297,Artefact Projects Ltd.,Engineering Consultancy,10,7.28,0.73,83.47,29.81,40.95,-5.12,7.19,0,0.23,10.1,39.09,0,0.69,57.12,78.05,111,48.42,2.29,63.19
542670,Artemis Electricals And Projects Ltd.,Electric Equipment,1,25.1,25.10,3.17,41.36,1.65,3.9,0.16,0,0.37,8.93,72.45,14.98,0,760.64,29.72,72.38,15.83,4.57,772.8
542919,Artemis Medicare Services Ltd.,Hospital & Healthcare Services,1,13.59,13.59,28.65,878.57,64.65,49.14,3.62,0,0.63,13.88,67.51,30.06,10.73,3978.77,281.4,298.45,126.9,2.35,4159.04
526443,Artificial Electronics Intelligent Material Ltd.,IT - Software,10,1.13,0.11,3.48,2.43,21.50,0.17,1.53,0,3.05,-152.93,30.16,0,0.16,20.7,186.55,182.9,5.63,32.49,20.39
522134,Artson Engineering Ltd.,Engineering - Industrial Equipments,1,3.69,3.69,-2.61,128.12,34.72,6.05,1.64,0,-3.88,0,75,0,0.01,701.48,190,220.4,135.1,1.63,761.63
500016,Aruna Hotels Ltd.,"Hotel, Resort & Restaurants",10,33.9,3.39,-17.37,17.32,5.11,-4.5,-1.33,0,-2.34,0,56.29,0,0.29,40.14,11.83,23.38,9.47,2.47,154.77
526935,Arunis Abode Ltd.,Finance - Investment,10,3,0.30,21.46,1.22,4.07,0.46,1.43,0,0.57,2.98,70.17,0,0,11.55,36.6,58.66,21.85,2.68,12.39
530881,Arunjyoti Bio VenturesÂ Ltd.,Finance - Investment,10,2.07,0.21,19.63,0.08,0.39,0.04,-1.69,0,15.26,5.68,61.79,0,0,227.29,124.3,300.65,46.93,6.41,277.96
542484,Arvind Fashions Ltd.,Retailing,4,53.19,13.30,171.14,4259.12,320.29,137.11,-0.85,1.25,0.05,-0.49,35.21,2.93,27.52,7824.76,582.85,616.3,299.15,2.06,7923.41
500101,Arvind Ltd.,Textile,10,261.63,26.16,134.25,7737.75,295.75,352.71,11.65,4.75,0.36,9.01,39.61,2.87,33.86,10440.43,397,421,163.45,2.58,11649.21
539301,Arvind Smartspaces Ltd.,Construction - Real Estate,10,45.34,4.53,126.18,341.18,75.25,51.09,12.16,3.5,0.11,10.06,50.27,0,14.14,3250.31,695.6,826.45,309.9,2.67,3273.19
530245,Aryaman Financial Services Ltd.,Finance - Investment,10,11.68,1.17,23.36,66.15,56.64,27.51,3.25,0,0,7.45,62.17,0,0.01,468.57,400,435,141.25,3.08,456.72
542176,Aryan Share And Stock Brokers Ltd.,Finance - Stock Broking,10,3,0.30,45.98,0.39,1.30,0.51,1.69,0,0,3.76,55.18,0,0,8.36,26.46,31,15.19,2.04,7.41
515030,Asahi India Glass Ltd.,Glass,1,24.31,24.31,102.43,4356.72,179.22,316.97,13.8,2,0.77,14.78,54.23,2.14,5.42,16404.92,708.85,721.4,502.2,1.44,18120.43
532853,Asahi Songwon Colors Ltd.,Dyes & Pigments,10,11.79,1.18,226.86,426.24,361.53,15.63,22.34,0.5,0.41,-1.93,66.77,0,0.07,589.36,495,588.85,237.5,2.48,677.04
527001,Ashapura Minechem Ltd.,Mining & Minerals,2,18.3,9.15,22.48,2653.81,290.03,231.09,18.19,0,0.24,154.93,45.39,13.93,16.9,3051.1,321.95,483.25,273.6,1.77,3074.46
542579,Ashapuri Gold Ornament Ltd.,Diamond  &  Jewellery,1,25,25.00,4.24,165.07,6.60,7.43,0.3,0,0.08,2.19,48.06,0,1.74,252.65,7.43,19.3,6.64,2.91,254.41
519174,Ashiana Agro Industries Ltd.,Trading,10,4.6,0.46,5.52,0.97,2.11,0.13,0.27,0,0,-1.1,25.56,0,0.02,5.79,12.5,25,8.88,2.82,5.16
523716,Ashiana Housing Ltd.,Construction - Real Estate,2,20.1,10.05,76.19,943.8,93.91,83.4,7.98,0,0.24,3.6,61.11,0,15.33,3374.12,337.45,468,195,2.40,3413.68
513401,Ashiana Ispat Ltd.,Steel & Iron Products,10,7.97,0.80,52.56,192.96,242.11,2.11,1.85,0,2.46,8.41,41.59,0,0,37.13,45.7,61.4,27,2.27,136.29
543766,Ashika Credit Capital Ltd.,Finance - NBFC,10,11.88,1.19,90.63,18.38,15.47,10.7,9.01,0,0.37,17.07,60.53,0,2.72,715.21,340.55,333.9,32.05,10.42,739.77
514286,Ashima Ltd.,Textile,10,191.66,19.17,16.6,207.37,10.82,17.92,5.03,0,0.39,35.89,73.49,0,0.17,678.86,34.72,51.92,12.89,4.03,732.42
512247,Ashirwad Capital Ltd.,Finance - Investment,1,6,6.00,2.47,1.64,0.27,1.55,0.26,0,0,9.62,51,0,0,45.72,5.1,9.79,3.53,2.77,45.7
526847,Ashirwad Steels & Industries Ltd.,Steel/Sponge Iron/Pig Iron,10,12.5,1.25,65.16,1.58,1.26,2.25,1.8,0,0,2.83,69.06,0,0.07,48.85,38.91,67.65,27.55,2.46,46.37
530429,Ashish Polyplast Ltd.,Plastic Products,10,3.4,0.34,20.06,15.94,46.88,0.84,2.48,0,0.05,13.9,62.09,0,0,20.31,58.58,95.35,17.2,5.54,19.86
541702,Ashnisha Industries Ltd.,Trading,1,9.9,9.90,2.72,12.47,1.26,0.96,0.07,0,0.14,2.56,17.35,0,0,55.15,5.5,22.5,5.18,4.34,58.75
507872,Ashnoor Textile Mills Ltd.,Textile,10,12.75,1.28,47.13,129.1,101.25,7.44,5.83,0,1.25,11.44,71.51,0,0,83.45,51.34,82.34,35.9,2.29,154.44
